"Customer AWS Account Number","Product Title","Product Id","Product Code","Subscription Start Date","Offer ID","Offer Visibility","Solution Title","Solution ID","Payer Reference ID"
"7433-9200-6066","Informatica Intelligent Cloud Services for Amazon RDS (Linux)","48243d1e-7e6c-418b-bb1a-97db2efb6f35","49r5o15wy6oqzzr1zrltstr91","2017-08-25","49r5o15wy6oqzzr1zrltstr91","Public","","","R6Smrj4Gd1K"
"7433-9200-6066","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-09-17","c5h4rsrjctqqjg1udtyxxekac","Public","","","R6Smrj4Gd1K"
"7433-9200-6066","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-09-14","aiuhmjnu9qqdkztzj54s7nh15","Public","","","R6Smrj4Gd1K"
"7446-7155-4459","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2019-12-09","av5vh3shzny6l5b8xrh9a9y3q","Public","","","BzEDkh1Sjyx"
"7449-6450-6545","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2020-02-18","aj2unw04iokvt8qfnv02nq485","Public","","","ZghCaUSLqBd"
"7475-1475-2573","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2019-01-30","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","gnR4LB5HV21"
"7475-1475-2573","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2019-01-30","aj2unw04iokvt8qfnv02nq485","Public","","","gnR4LB5HV21"
"7475-1475-2573","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-09-26","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21"
"7475-1475-2573","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2019-01-30","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","gnR4LB5HV21"
"7475-1475-2573","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2019-11-25","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","gnR4LB5HV21"
"7475-1475-2573","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2019-03-05","6v1zb9yrtsigaykmxgr2y7557","Public","","","gnR4LB5HV21"
"7475-1475-2573","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-09-26","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21"
"7475-1475-2573","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-09-26","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21"
"7475-1475-2573","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2019-11-25","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","gnR4LB5HV21"
"7486-2215-5862","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-02-21","aiuhmjnu9qqdkztzj54s7nh15","Public","","","THx8GccguSy"
"7491-4587-1663","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-05-03","aiuhmjnu9qqdkztzj54s7nh15","Public","","","QNKayR5zEg5"
"7495-2898-4186","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-05-12","c5h4rsrjctqqjg1udtyxxekac","Public","","","FrcxyJRmrZF"
"7501-4805-6850","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-09-13","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21"
"7501-4805-6850","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2020-01-10","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","gnR4LB5HV21"
"7501-4805-6850","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-09-13","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21"
"7501-4805-6850","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-09-13","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21"
"7501-4805-6850","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2020-01-10","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","gnR4LB5HV21"
"7546-4447-0503","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2020-03-12","aj2unw04iokvt8qfnv02nq485","Public","","","937KygXW4jY"
"7546-4447-0503","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2020-03-12","6v1zb9yrtsigaykmxgr2y7557","Public","","","937KygXW4jY"
"7546-4447-0503","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2020-03-12","av5vh3shzny6l5b8xrh9a9y3q","Public","","","937KygXW4jY"
"7546-4447-0503","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-03-12","aiuhmjnu9qqdkztzj54s7nh15","Public","","","937KygXW4jY"
"7546-4447-0503","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2020-03-12","54pi6dirauiqk20ougnfis25l","Public","","","937KygXW4jY"
"7552-3136-2028","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-10-03","ca1ah6au715l3h594zaw0hnd4","Public","","","AMBpZHzb47E"
"7552-3136-2028","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-12-10","aiuhmjnu9qqdkztzj54s7nh15","Public","","","AMBpZHzb47E"
"7563-3346-1731","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-02-04","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","2pCN9WPXjQY"
"7563-3346-1731","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-02-04","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","2pCN9WPXjQY"
"7563-3346-1731","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-02-04","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","2pCN9WPXjQY"
"7564-8716-9283","Informatica Intelligent Cloud Services for Amazon RDS (Linux)","48243d1e-7e6c-418b-bb1a-97db2efb6f35","49r5o15wy6oqzzr1zrltstr91","2018-03-25","49r5o15wy6oqzzr1zrltstr91","Public","","","F7qywgV1yuw"
"7569-7907-5959","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-01-18","aiuhmjnu9qqdkztzj54s7nh15","Public","","","AKqULSMcKCs"
"7578-9875-5484","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-08-08","aiuhmjnu9qqdkztzj54s7nh15","Public","","","QQQS3U6k51H"
"7583-2090-3993","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2019-10-31","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","9rdjZLReRVJ"
"7583-2090-3993","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2019-10-31","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","9rdjZLReRVJ"
"7615-3547-6812","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2019-10-05","6rw8j5r6act8h2gebd9t58tgv","Public","","","9aU5GSo8rAM"
"7615-3547-6812","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-09-25","aiuhmjnu9qqdkztzj54s7nh15","Public","","","9aU5GSo8rAM"
"7637-8283-5315","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-04-20","6rw8j5r6act8h2gebd9t58tgv","Public","","","DMDskTKu6oi"
"7658-1641-1728","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2018-08-08","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","A9AXMFueYUA"
"7658-1641-1728","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2018-08-08","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","A9AXMFueYUA"
"7666-2277-8487","Informatica Intelligent Cloud Services for Amazon S3 (Linux)","931fad0c-e19b-474e-9557-29e74bd6fc27","8pk9jnbu0enm9q1ynwky43faf","2017-12-06","8pk9jnbu0enm9q1ynwky43faf","Public","","","N3QcVmW6adG"
"7720-6840-9699","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-02-18","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","8M4J8CQQK7o"
"7720-6840-9699","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-02-18","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","8M4J8CQQK7o"
"7720-6840-9699","Informatica Data Management as a Service for Amazon Web Services","1f0b9557-84e4-4bcb-acc2-aa5be6e98f83","1u5zklci5o5f4oglizbnsyt1f","2019-11-06","1u5zklci5o5f4oglizbnsyt1f","Public","","","8M4J8CQQK7o"
"7720-6840-9699","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-02-18","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","8M4J8CQQK7o"
"7734-0519-8834","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2018-05-09","av5vh3shzny6l5b8xrh9a9y3q","Public","","","GVu5jwtVE6v"
"7758-4392-1708","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-05-24","c5h4rsrjctqqjg1udtyxxekac","Public","","","9fNUJmYhGLm"
"7772-0821-2312","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-08-18","9jm3n4pl2h59tpnsrilkg190w","Public","","","SvtKEJScDWK"
"7785-8363-4276","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-02-15","aiuhmjnu9qqdkztzj54s7nh15","Public","","","iJuNq3zSwxh"
"7795-0704-3253","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-02-28","aiuhmjnu9qqdkztzj54s7nh15","Public","","","bD85CG52kWh"
"7809-0652-2184","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2019-01-30","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","AwyPCMrsrQ4"
"7809-0652-2184","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2019-02-04","aj2unw04iokvt8qfnv02nq485","Public","","","AwyPCMrsrQ4"
"7809-0652-2184","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2019-01-30","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","AwyPCMrsrQ4"
"7828-5828-5006","Informatica Remote Access Jump Server","591b1289-2901-4ae7-9211-b07e6d78cd31","59wra84685nza4dqen734fp69","2019-12-04","offer-mmhuereavmofw","Public","Informatica Big Data Streaming","25cebbb3-287d-4099-b670-5f51b029785d","9brLtLekKYj"
"7828-5828-5006","Informatica Big Data Quality","156f3a32-dcc7-4d3a-8309-130145f6833c","19ol7oqy3xxnrwweehz87973w","2019-12-04","offer-nvd37xzhcfm4o","Public","Informatica Big Data Quality","634ef2db-817d-434b-921f-ca12cee7b648","9brLtLekKYj"
"7828-5828-5006","Informatica Remote Access Jump Server","2cadd4f8-6db0-4676-93cf-62d0a1516c71","2n823n4aavcfb0mjkyytrsfht","2019-12-04","offer-nvd37xzhcfm4o","Public","Informatica Big Data Quality","634ef2db-817d-434b-921f-ca12cee7b648","9brLtLekKYj"
"7828-5828-5006","Informatica Big Data Streaming","9e5d3fa9-7dc6-4a95-b609-cba4e9ac922f","9dipit2ntpz7zuigzbjsmnokv","2019-12-04","offer-mmhuereavmofw","Public","Informatica Big Data Streaming","25cebbb3-287d-4099-b670-5f51b029785d","9brLtLekKYj"
"7828-5828-5006","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2020-03-23","9jm3n4pl2h59tpnsrilkg190w","Public","","","9brLtLekKYj"
"7830-0652-0632","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2020-01-20","9jm3n4pl2h59tpnsrilkg190w","Public","","","35NKcgVaEkC"
"7842-0945-7759","Informatica Intelligent Cloud Services for Amazon RDS (Windows)","ea5b0496-a0a5-4fc6-afab-4f9bc2fc5702","dvh8pklkuu3yo1wk8kjqgenlu","2016-08-23","dvh8pklkuu3yo1wk8kjqgenlu","Public","","","W2earPamhB"
"7883-0574-9335","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-12-11","aiuhmjnu9qqdkztzj54s7nh15","Public","","","R5vtKKkM9PQ"
"7892-4749-3478","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2019-08-18","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","JVNoxvz4uHz"
"7892-4749-3478","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2019-08-18","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","JVNoxvz4uHz"
"7894-5781-9662","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-05-07","aiuhmjnu9qqdkztzj54s7nh15","Public","","","Dnawk9sh2eE"
"7989-6473-7537","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-09-26","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","ZdypmE4Uz91"
"7989-6473-7537","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-09-26","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","ZdypmE4Uz91"
"7989-6473-7537","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-09-26","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","ZdypmE4Uz91"
"7999-3843-9517","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-11-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","UPEDVxcYp6N"
"7999-3843-9517","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-11-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","UPEDVxcYp6N"
"7999-3843-9517","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-11-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","UPEDVxcYp6N"
"8022-6561-6314","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-01-13","ca1ah6au715l3h594zaw0hnd4","Public","","","7Zj1wwuFVM5"
"8043-1293-8718","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-10-17","9jm3n4pl2h59tpnsrilkg190w","Public","","","ddb1qjWwNQ"
"8043-6734-0855","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2017-12-06","9jm3n4pl2h59tpnsrilkg190w","Public","","","feBHekgWaaX"
"8043-6734-0855","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2017-12-06","6rw8j5r6act8h2gebd9t58tgv","Public","","","feBHekgWaaX"
"8043-6734-0855","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-11-22","aiuhmjnu9qqdkztzj54s7nh15","Public","","","feBHekgWaaX"
"8063-0579-8879","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2020-02-14","9jm3n4pl2h59tpnsrilkg190w","Public","","","Xvtyj6k2LqU"
"8089-5253-9018","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2018-06-12","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","Mkk4zEAZAyV"
"8089-5253-9018","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2018-06-12","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","Mkk4zEAZAyV"
"8147-7297-8664","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2016-12-09","aiuhmjnu9qqdkztzj54s7nh15","Public","","","RKLYc5Eh3tD"
"8166-7146-0218","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-03-06","9jm3n4pl2h59tpnsrilkg190w","Public","","","gnR4LB5HV21"
"8166-7146-0218","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-03-06","6rw8j5r6act8h2gebd9t58tgv","Public","","","gnR4LB5HV21"
"8166-7146-0218","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2018-02-23","6v1zb9yrtsigaykmxgr2y7557","Public","","","gnR4LB5HV21"
"8166-7146-0218","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-03-06","aiuhmjnu9qqdkztzj54s7nh15","Public","","","gnR4LB5HV21"
"8171-7770-5498","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-01-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","zNipP7iPiT"
"8171-7770-5498","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2019-11-21","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","zNipP7iPiT"
"8171-7770-5498","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-01-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","zNipP7iPiT"
"8171-7770-5498","Informatica Data Management as a Service for Amazon Web Services","1f0b9557-84e4-4bcb-acc2-aa5be6e98f83","1u5zklci5o5f4oglizbnsyt1f","2020-01-13","1u5zklci5o5f4oglizbnsyt1f","Public","","","zNipP7iPiT"
"8171-7770-5498","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-01-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","zNipP7iPiT"
"8171-7770-5498","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2019-11-21","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","zNipP7iPiT"
"8192-8002-5749","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2020-02-20","aj2unw04iokvt8qfnv02nq485","Public","","","ckwWuvBPGDr"
"8195-4038-1959","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-12-23","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","hf5cmQ9bp3"
"8195-4038-1959","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-12-23","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","hf5cmQ9bp3"
"8195-4038-1959","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-12-23","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","hf5cmQ9bp3"
"8195-6397-3822","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2019-03-13","54pi6dirauiqk20ougnfis25l","Public","","","j99JkQYfDDz"
"8207-8450-5615","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2018-03-01","c5h4rsrjctqqjg1udtyxxekac","Public","","","WhcaQEVzcR"
"8216-7878-7903","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2017-07-11","av5vh3shzny6l5b8xrh9a9y3q","Public","","","57bfgxc9oNx"
"8229-0121-3004","Informatica Intelligent Cloud Services for Amazon S3 (Linux)","931fad0c-e19b-474e-9557-29e74bd6fc27","8pk9jnbu0enm9q1ynwky43faf","2018-03-07","8pk9jnbu0enm9q1ynwky43faf","Public","","","GZDmptq3oXn"
"8234-2951-1102","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2020-01-06","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","Br78s5LQQeF"
