"Customer AWS Account Number","Product Title","Product Id","Product Code","Subscription Start Date","Offer ID","Offer Visibility","Solution Title","Solution ID","Payer Reference ID","Reseller Account Id","Reseller Account Name","Customer Reference ID"
"8007-5432-0539","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-09-16","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","XMRMrnqP7zX","","","ex7BuYj5ZEk"
"8007-5432-0539","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-09-16","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","XMRMrnqP7zX","","","ex7BuYj5ZEk"
"8022-6561-6314","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-01-13","ca1ah6au715l3h594zaw0hnd4","Public","","","7Zj1wwuFVM5","","","DR1ZRT2c1ZK"
"8043-1293-8718","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-10-17","9jm3n4pl2h59tpnsrilkg190w","Public","","","ddb1qjWwNQ","","","B58nHFn5zLW"
"8043-6734-0855","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2017-12-06","6rw8j5r6act8h2gebd9t58tgv","Public","","","feBHekgWaaX","","","MNm9pKejxNJ"
"8043-6734-0855","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2017-12-06","9jm3n4pl2h59tpnsrilkg190w","Public","","","feBHekgWaaX","","","MNm9pKejxNJ"
"8043-6734-0855","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-11-22","aiuhmjnu9qqdkztzj54s7nh15","Public","","","feBHekgWaaX","","","MNm9pKejxNJ"
"8058-1035-3501","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-04-22","aiuhmjnu9qqdkztzj54s7nh15","Public","","","YH3cfQqpNAb","","","5eiGLhccCpm"
"8063-0579-8879","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2020-02-14","9jm3n4pl2h59tpnsrilkg190w","Public","","","Xvtyj6k2LqU","","","Xvtyj6k2LqU"
"8128-7086-7196","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-06-24","aiuhmjnu9qqdkztzj54s7nh15","Public","","","fa821RWptv2","","","MwHnfZWdefH"
"8147-7297-8664","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2016-12-09","aiuhmjnu9qqdkztzj54s7nh15","Public","","","RKLYc5Eh3tD","","","3vXzZ8g3o1c"
"8166-7146-0218","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-03-06","6rw8j5r6act8h2gebd9t58tgv","Public","","","gnR4LB5HV21","","","P7TZPEc3KLj"
"8166-7146-0218","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-03-06","9jm3n4pl2h59tpnsrilkg190w","Public","","","gnR4LB5HV21","","","P7TZPEc3KLj"
"8166-7146-0218","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-03-06","aiuhmjnu9qqdkztzj54s7nh15","Public","","","gnR4LB5HV21","","","P7TZPEc3KLj"
"8166-7146-0218","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2018-02-23","6v1zb9yrtsigaykmxgr2y7557","Public","","","gnR4LB5HV21","","","P7TZPEc3KLj"
"8171-7770-5498","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-01-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","zNipP7iPiT","","","zNipP7iPiT"
"8171-7770-5498","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2019-11-21","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","zNipP7iPiT","","","zNipP7iPiT"
"8171-7770-5498","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-01-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","zNipP7iPiT","","","zNipP7iPiT"
"8171-7770-5498","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2019-11-21","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","zNipP7iPiT","","","zNipP7iPiT"
"8171-7770-5498","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-01-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","zNipP7iPiT","","","zNipP7iPiT"
"8171-7770-5498","Informatica Data Management as a Service for Amazon Web Services","1f0b9557-84e4-4bcb-acc2-aa5be6e98f83","1u5zklci5o5f4oglizbnsyt1f","2020-01-13","1u5zklci5o5f4oglizbnsyt1f","Public","","","zNipP7iPiT","","","zNipP7iPiT"
"8192-8002-5749","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2020-02-20","aj2unw04iokvt8qfnv02nq485","Public","","","ckwWuvBPGDr","","","ckwWuvBPGDr"
"8195-4038-1959","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-12-23","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","hf5cmQ9bp3","","","gukAoyzvRQV"
"8195-4038-1959","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-12-23","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","hf5cmQ9bp3","","","gukAoyzvRQV"
"8195-4038-1959","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-12-23","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","hf5cmQ9bp3","","","gukAoyzvRQV"
"8195-6397-3822","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2019-03-13","54pi6dirauiqk20ougnfis25l","Public","","","j99JkQYfDDz","","","j99JkQYfDDz"
"8205-8397-7922","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-07-23","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","hHaT8Btixh3","","","hHaT8Btixh3"
"8205-8397-7922","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-07-23","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","hHaT8Btixh3","","","hHaT8Btixh3"
"8205-8397-7922","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-07-23","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","hHaT8Btixh3","","","hHaT8Btixh3"
"8205-8397-7922","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-07-23","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","hHaT8Btixh3","","","hHaT8Btixh3"
"8205-8397-7922","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-07-23","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","hHaT8Btixh3","","","hHaT8Btixh3"
"8207-8450-5615","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2018-03-01","c5h4rsrjctqqjg1udtyxxekac","Public","","","WhcaQEVzcR","","","cXWZxwzjcsW"
"8216-7878-7903","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2017-07-11","av5vh3shzny6l5b8xrh9a9y3q","Public","","","57bfgxc9oNx","","","57bfgxc9oNx"
"8229-0121-3004","Informatica Intelligent Cloud Services for Amazon S3 (Linux)","931fad0c-e19b-474e-9557-29e74bd6fc27","8pk9jnbu0enm9q1ynwky43faf","2018-03-07","8pk9jnbu0enm9q1ynwky43faf","Public","","","GZDmptq3oXn","","","5Ur2bENnq4y"
"8231-2591-5609","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-09-17","aiuhmjnu9qqdkztzj54s7nh15","Public","","","foEYJLCrF6L","","","3rVsuq2zKoM"
"8234-2951-1102","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2020-01-06","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","Br78s5LQQeF","","","Br78s5LQQeF"
"8234-2951-1102","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2020-01-06","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","Br78s5LQQeF","","","Br78s5LQQeF"
"8240-9634-0502","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-04-27","ca1ah6au715l3h594zaw0hnd4","Public","","","3bmJAARv65j","","","3bmJAARv65j"
"8245-9765-0297","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-11-05","aiuhmjnu9qqdkztzj54s7nh15","Public","","","SXBFf4uQsRE","","","SXBFf4uQsRE"
"8257-1525-3232","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-06-05","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","dgJ9zdxK3t7","","","aoq1eQPS5ya"
"8257-1525-3232","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-05-21","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","dgJ9zdxK3t7","","","aoq1eQPS5ya"
"8257-1525-3232","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-06-05","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","dgJ9zdxK3t7","","","aoq1eQPS5ya"
"8257-1525-3232","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-05-21","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","dgJ9zdxK3t7","","","aoq1eQPS5ya"
"8257-1525-3232","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-06-05","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","dgJ9zdxK3t7","","","aoq1eQPS5ya"
"8281-3669-1128","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-07-24","aiuhmjnu9qqdkztzj54s7nh15","Public","","","HgpnfeSJRka","","","HgpnfeSJRka"
"8298-5059-1703","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2018-02-06","6v1zb9yrtsigaykmxgr2y7557","Public","","","HuKF3SUVar5","","","hUY2hd53jno"
"8299-6742-7875","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-06-08","aiuhmjnu9qqdkztzj54s7nh15","Public","","","34uySM9kUH3","","","etxBxsjXXcA"
"8328-7937-8554","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-03-16","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","fuPkuNwaoiK","","","fuPkuNwaoiK"
"8328-7937-8554","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-03-16","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","fuPkuNwaoiK","","","fuPkuNwaoiK"
"8328-7937-8554","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-03-16","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","fuPkuNwaoiK","","","fuPkuNwaoiK"
"8356-9924-8670","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2020-03-12","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","cmx48vNYLf6","","","dXa9FGL1mow"
"8356-9924-8670","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2020-03-12","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","cmx48vNYLf6","","","dXa9FGL1mow"
"8385-6265-1561","Informatica Data Engineering Integration - Rhel","f180f4ab-37b7-432e-a915-7ec9eedf1792","eapp2z03aqatritnmgwgwypw2","2020-03-20","offer-jwq2frbmgo5zw","Public","Informatica Data Engineering Integration","094affe0-5fcb-4b32-8022-de8edcb1c464","XJ3XdgEntdH","","","G2MPWTro7gL"
"8385-6265-1561","Informatica Data Engineering Quality - Rhel","583523a0-997c-461e-ac04-5fcf86de5427","57zudxhhivcqrwzgnr6g02qsn","2020-03-20","offer-azpda2b4e62du","Public","Informatica Data Engineering Quality","7425b936-0920-4efa-9494-4f5901f6063d","XJ3XdgEntdH","","","G2MPWTro7gL"
"8385-6265-1561","Informatica Data Engineering Integration - Bastion","a7e3b4dd-4c4c-4942-8049-e17435079a0f","9xtjluufbuozsudvpqec7e8lr","2020-03-20","offer-jwq2frbmgo5zw","Public","Informatica Data Engineering Integration","094affe0-5fcb-4b32-8022-de8edcb1c464","XJ3XdgEntdH","","","G2MPWTro7gL"
"8385-6265-1561","Informatica Data Engineering Quality - Bastion","17f1bf15-0fc0-48c6-b424-928788f0efdf","1f15rhubh8nx6evv3hnejzkyn","2020-03-20","offer-azpda2b4e62du","Public","Informatica Data Engineering Quality","7425b936-0920-4efa-9494-4f5901f6063d","XJ3XdgEntdH","","","G2MPWTro7gL"
"8385-7286-9117","Informatica Data Management as a Service for Amazon Web Services","1f0b9557-84e4-4bcb-acc2-aa5be6e98f83","1u5zklci5o5f4oglizbnsyt1f","2020-06-25","1u5zklci5o5f4oglizbnsyt1f","Public","","","ETqi4uoB2fF","","","ETqi4uoB2fF"
"8393-3202-8365","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2017-11-29","54pi6dirauiqk20ougnfis25l","Public","","","ezT1fztKsYe","","","ezT1fztKsYe"
"8393-9690-9302","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-10-10","aiuhmjnu9qqdkztzj54s7nh15","Public","","","XJ3XdgEntdH","","","cYPx91yLn6b"
"8397-9197-4403","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2018-04-28","c5h4rsrjctqqjg1udtyxxekac","Public","","","B335qfmn7MU","","","B335qfmn7MU"
"8408-1456-7073","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2019-10-17","av5vh3shzny6l5b8xrh9a9y3q","Public","","","ZwMXN2gY58N","","","EMRMMP4a8Y"
"8408-1456-7073","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-10-24","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","ZwMXN2gY58N","","","EMRMMP4a8Y"
"8408-1456-7073","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-10-24","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","ZwMXN2gY58N","","","EMRMMP4a8Y"
"8408-1456-7073","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-10-24","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","ZwMXN2gY58N","","","EMRMMP4a8Y"
"8408-9081-0479","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-09-10","6rw8j5r6act8h2gebd9t58tgv","Public","","","GWS6XLTvVB5","","","GWS6XLTvVB5"
"8417-5310-1577","Informatica Data Engineering Quality - Bastion","17f1bf15-0fc0-48c6-b424-928788f0efdf","1f15rhubh8nx6evv3hnejzkyn","2020-03-20","offer-azpda2b4e62du","Public","Informatica Data Engineering Quality","7425b936-0920-4efa-9494-4f5901f6063d","XJ3XdgEntdH","","","9XCu3LynGMs"
"8417-5310-1577","Informatica Data Engineering Integration - Bastion","a7e3b4dd-4c4c-4942-8049-e17435079a0f","9xtjluufbuozsudvpqec7e8lr","2020-03-20","offer-jwq2frbmgo5zw","Public","Informatica Data Engineering Integration","094affe0-5fcb-4b32-8022-de8edcb1c464","XJ3XdgEntdH","","","9XCu3LynGMs"
"8417-5310-1577","Informatica Data Engineering Quality - Rhel","583523a0-997c-461e-ac04-5fcf86de5427","57zudxhhivcqrwzgnr6g02qsn","2020-03-20","offer-azpda2b4e62du","Public","Informatica Data Engineering Quality","7425b936-0920-4efa-9494-4f5901f6063d","XJ3XdgEntdH","","","9XCu3LynGMs"
"8417-5310-1577","Informatica Data Engineering Integration - Rhel","f180f4ab-37b7-432e-a915-7ec9eedf1792","eapp2z03aqatritnmgwgwypw2","2020-03-20","offer-jwq2frbmgo5zw","Public","Informatica Data Engineering Integration","094affe0-5fcb-4b32-8022-de8edcb1c464","XJ3XdgEntdH","","","9XCu3LynGMs"
"8425-2465-7038","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2020-09-01","54pi6dirauiqk20ougnfis25l","Public","","","jCBUmRJ7dCw","","","jCBUmRJ7dCw"
"8427-4160-8200","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-01-19","aiuhmjnu9qqdkztzj54s7nh15","Public","","","EB97JPaWKR5","","","CBYRuc8KQR7"
"8436-0035-9744","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-02-07","aiuhmjnu9qqdkztzj54s7nh15","Public","","","ghN2UccBjaw","","","YrjPaguFC43"
"8437-5135-4811","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-12-24","ca1ah6au715l3h594zaw0hnd4","Public","","","Z7H5RofngSS","","","Z7H5RofngSS"
"8447-7485-6581","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-01-24","aiuhmjnu9qqdkztzj54s7nh15","Public","","","NHvwnjJa7CN","","","NHvwnjJa7CN"
"8447-7485-6581","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-01-24","9jm3n4pl2h59tpnsrilkg190w","Public","","","NHvwnjJa7CN","","","NHvwnjJa7CN"
"8464-5353-6904","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2019-11-29","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","JaUrctZvzKk","","","Ry1d3PC1AgZ"
"8464-5353-6904","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2019-11-29","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","JaUrctZvzKk","","","Ry1d3PC1AgZ"
"8470-5701-2596","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-02-26","9jm3n4pl2h59tpnsrilkg190w","Public","","","VF18PJzNYZq","","","VF18PJzNYZq"
"8474-5118-7408","RulePoint","1a4ee925-a954-49a2-bd52-5e4779269ec1","1k2j9pbb85md8ewhyfk10qnr5","2016-03-26","1k2j9pbb85md8ewhyfk10qnr5","Public","","","QMB5m8cLWem","","","QMB5m8cLWem"
"8476-1596-3852","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2017-06-21","54pi6dirauiqk20ougnfis25l","Public","","","jBGgVvJSdQZ","","","WGgod6dZSCV"
"8498-7036-1871","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-10-15","ca1ah6au715l3h594zaw0hnd4","Public","","","Vg45H7c8kbn","","","UhLkDxHcC2Z"
"8505-9131-2820","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2018-04-06","c5h4rsrjctqqjg1udtyxxekac","Public","","","LSwzx9mtY8B","","","jGtz7VWKFf8"
"8534-9165-0686","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-05-31","ca1ah6au715l3h594zaw0hnd4","Public","","","cmx48vNYLf6","","","cmx48vNYLf6"
"8542-2576-5744","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-01-10","aiuhmjnu9qqdkztzj54s7nh15","Public","","","U4aiYzfukLG","","","g654L54UKuC"
"8544-7356-3662","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-06-08","6rw8j5r6act8h2gebd9t58tgv","Public","","","3oGWbXj6c2e","","","3oGWbXj6c2e"
"8545-9199-7483","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-03-01","aiuhmjnu9qqdkztzj54s7nh15","Public","","","AxUNZewR34z","","","GUsy7ryYxDy"
"8550-3449-3307","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-03-20","aiuhmjnu9qqdkztzj54s7nh15","Public","","","gnR4LB5HV21","","","GkhTDaEhTRr"
"8550-3449-3307","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2017-11-29","av5vh3shzny6l5b8xrh9a9y3q","Public","","","gnR4LB5HV21","","","GkhTDaEhTRr"
"8550-3449-3307","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2017-11-29","9jm3n4pl2h59tpnsrilkg190w","Public","","","gnR4LB5HV21","","","GkhTDaEhTRr"
"8550-3449-3307","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2017-11-30","6rw8j5r6act8h2gebd9t58tgv","Public","","","gnR4LB5HV21","","","GkhTDaEhTRr"
